messages,target,label
"

The problem you see here is that some Christians claim things about
the Bible which they don't actually believe or practice. I've known
all sorts of Christians, ranging from the trendiest of liberals to
the fire-breathing fundamentalists, and although many on the 
conservative side of the Christian faith do claim that the Bible is
a (perhaps *the*) source of absolute truth, I don't know of anyone
who treats it as anything other than a valuable part of a living tradition.
While I am not a Roman Catholic, I believe this is close to the official
position of the RC church (perhaps an RC would like to comment).

The particular practice you refer to will usually be explained in
terms of the social context of the time. You would think the fact 
that the conservatives seem to have to break out the tophat-and-cane 
and give you some big song-and-dance routine about why this 
(other passages as well) aren't directly applicable today would 
show them that what they claim about the Bible and what they 
actually practice are two different things, but mostly it doens't.

While this thread is supposed to be about the arrogance of Christians,
I would suggest that some of the problem is really hypocrasy, in this
case, making claims about the Bible which the claimants don't actually
put into practice. But if we step back from the name-calling and
look at what people are attempting to say, we see that they are trying
to express very concisely the unique place the Bible holds within the
Christian faith. So when people use such words or phrases as ""Word of
God"", ""inerrant"", ""infallibale"", ""The Manufacturer's Handbook"", ""The
only rule of faith and practice in the church today"" to describe the
Bible, we should try to hear what they are saying and not just look at
the mere words they use. Some of the above descriptions are demostratably
false and others are self-contradictory, but in my experience people are
generally pretty good at picking out the intention of the speaker even
when the speaker's words are at variance with their intentions. A Biblical
example is from the garden of Eden where God asks ""Where are you?"" and Adam
explains that he was naked and afraid and hid himself. If Adam had
answered God's words he would have said something like ""I'm here in this
tree."" The problem seems to arise when Christians insist that these
words are indeed accurate reflections of their beleif. Most people
have not made a determined effort to work out their own understanding of
the place of the Bible within their own faith and so rely on the phrases
and explanations that others use.

I hope this helps.
--
                                                                     ___
Bill Rea                                                            (o o)
-------------------------------------------------------------------w--U--w---",15,talk.politics.guns
"





Well, suppose your mother was a crack addict and crack user/abuser while
she was pregnant? Suppose your husband gave you some SDT (this recently
happened to a close friend of my wife and mine)?

OFTEN, the consequences of our sin are at least partially inflicted on
innocent people. Several times in the OT, this is pointed out, even
saying that descendants would suffer consequences for a person's sin
for several generations. Even today, we see multi-generational (to
coin a phrase) effects from alcoholism, child abuse, and spousal
abuse just to name three.

So, God's definition of fair and ours differ.

Some points of perspective:

Though the predisposition towards sinning is now inbred (see Webster's
first definition of inbred) thanks to Adam, it is arrogant and foolish
for any of us to think we would have done any different if we were in
their shoes. I know myself pretty well, and I'm just not that good. Take
God's word for it, neither are you. ""There is no one righteous...""

More important, when a person decides to be a disciple of Jesus, God
promises supernatural help in overcoming our physical self's sinful
tendency. We can, of course, choose to ignore this help. (Rom 7,8)

""...God made mankind upright, but men have gone in search of many
schemes."" -Eccl

Mark",15,talk.politics.guns
"(MODERATOR: THIS IS A REPLACEMENT FOR AN EARLIER, MORE CLUMSILY WORDED
SUBMISSION ON THE SAME TOPIC WHICH I SUBMITTED A FEW MINUTES AGO.)

I think we need to distinguish etymology from meaning.  Regardless of
how the word 'Easter' *originated*, the fact is that it does not *now*
mean anything to Christians other than 'the feast day of the Resurrection
of Jesus Christ'. 

The meaning of a word is _only_ what people understand it to mean.

And the same goes for other cultural practices.  The festival of Easter
may possibly have some historical association with some pagan festival,
but *today* there are, as far as I know, no Christians who *intend* to
honor any kind of ""pagan goddess"" by celebrating Easter.

It is nonsense to say ""this word (or this practice) 'really' means so-
and-so even though nobody realizes it.""  Words and practices don't mean
things, people do.  

(This is basic semantics; I'm a linguist; they pay me to think about
things like this.)
-- 
:-  Michael A. Covington, Associate Research Scientist        :    *****
:-  Artificial Intelligence Programs      mcovingt@ai.uga.edu :  *********
:-  The University of Georgia              phone 706 542-0358 :   *  *  *
:-  Athens, Georgia 30602-7415 U.S.A.     amateur radio N4TMI :  ** *** **  <><",15,talk.politics.guns
"

Please note that God commanded Adam to work before the fall:

""The LORD God took the man and put him in the Garden of Eden to work
 it and take care of it."" (Gen 2:15, NIV).  

Work was God's design from the beginning.

-- 
Ken",15,talk.politics.guns
"There is a contradiction related to the moral issue of polygamy in the
Mormon writings.  In the book in the book of Mormon called the book of 
Jacob, Joseph Smith wrote that it was an abomination to God for 
David and Solomon to have many wives.  Later, when Joseph Smith wrote
the Doctrines and Covenants (possibly when polygamy was becoming an
issue in his personal life) he wrote that it was not an abomination for
David to have many wives.  How do Mormons answer this contradiction?",15,talk.politics.guns
"



	Whoah  whoah  whoah  WHOAH!!!   What?!?

	That last paragraph just about killed me.  The Deuterocanonicals have
	ALWAYS been accepted as inspired scripture by the Catholic Church,
	which has existed much longer than any Protestant Church out there.
	It was Martin Luther who began hacking up the bible and deciding to
	REMOVE certain books--not the fact that the Catholic Church decided
	to add some much later--that is the reason for the difference between
	""Catholic"" and ""Protestant"" bibles.  ",15,talk.politics.guns
"
I would recommend ""Essential Truthes of the Christian Faith"" by RC Sproul.
It is copywrited 1992 from Tyndale House Publishers. Sproul offers concise 
explanations, in simple language, of around 100 different Christian 
doctrines, grouped by subject. I think it would be particularly good for
newer Christians (and older Christians suffering spiritual malnutrition),
as it gives a Biblically sound basic treatment of the issues, avoiding 
long in-depth analysis that can wait until after you know the basics. 
",15,talk.politics.guns
"Please excuse the interruption.
 
I am seeking pro-life activists to fill out a 13-page questionnaire
on attitutes, opinions, and activities.  If you would be willing
to participate in this research, please email me privately at
KSTE@PURCCVM.BITNET.  All replies and questionnaires will be
made anonymous prior to printout and will be kept confidential.
 
Thank you very much for your help.
 
--Kerry at Purdue",15,talk.politics.guns
"
[..]


Hello.  Firstly, what do you exactly mean by ""fundamentalist""?  I will
for the time being assume that what you mean is that your friend believes
that the bible is God's word to mankind?  I suspect that what happened
to him is what he'll call being ""born again""?  Anyway, was that recent?
If the answer is ""yes"" to all the questions above, it is quite
understandable.  However, IMO, I'ld rather give advice to your friend!
I think I've been through something similar to him, and one thing I can
say is that the basic problem is that each of you are now trying to
communicate from different worldviews.  Why he talks about those things
is because they are now ""obvious"" to him.  What is ""obvious"" to him is
not obvious to you.  Secondly, why he may be very persuasive is because
from his point of view, he has been on ""both sides of the fence"".  This
I mean that before he turned ""fundamentalist"", you two are agreeable
because both of you see things from the same side.  If suddenly, as if
a new world of reality has suddenly opened up to him, it is like the
discovery of let's say a new continent, or a new planet.  To him, he's
got to tell you because he has seen something much more wonderful than
where he was, and what he thinks is much better than where you are now.
You have got to realise that from his point of view, he means well to
you, eventhough he may end up offending you.  To him, it is worth that
risk.  Nevertheless, it is really up to him to respect where you stand
and listen to you as well.  At this moment, it may be difficult because
he is either very excited or feel it is too urgent to keep quiet about,
however, he may not realise that he's really putting you off.

[...]


So far, I've only been trying to explain things from his side.  However,
I do understand how you feel too, because I wasn't a Christian for a good
part of my life as well.  I was quite turned off by Christians or
""fundamentalists"" who were really all out and enthusiastic about their
faith.  They really scared me, to tell you the truth.  Unfortunately,
""religious belief"" is a very personal thing, just as your agnosticism
is also a very personal thing to you.  Since the Christian belief is
inevitably at odds with anything non-Christian (religious or otherwise),
it will be a touchy matter.  Like all friendships, it will take both
sides to do their part to make it work.  In this matter, maybe you can
do your part by telling him nicely that you are not able to dig what he's
trying to convince you about, that it's beyond you or not your concern
""for now"".  Don't tell him it's nonsense, because to him it is reality -
and that would be a real insult.  He'll also have to be careful not to
insult where you stand too.

Like I said before, I wish I could give your friend some advice too.
I'll admit that I did similarly to some of my friends when I became a
Christian.  In some ways, I wish I could have done things a little
differently.  However, it was difficult then because I was so excited
and just blabbered away about what I've found!  To me, it was too good
not to know.  To some, I was crazy, and I didn't really care most of
the time what they thought.  You will probably think he's crazy too -
but God is very real to him, as real as you are to him.  Keep that in
mind.  And he thinks he can convince you because since God is so real
to him, he doesn't see why God can't be real to you too.

I don't know how helpful this is to you.  But all the best anyhow -
this is quite a challenge for you to face.  By the way, personal
conviction: nobody is ""beyond saving"" except the one we call the 
devil and his hosts.",15,talk.politics.guns
"

I don't know why it is so obvious.  We are not speaking of acts of the 
flesh.  We are just speaking of emotions.  Emotions are not of themselves
moral or immoral, good or bad.  Emotions just are.  The first step is
not to label his emotion as good or bad or to numb ourselves so that
we hide our true feelings, it is to accept ourselves as we are, as God
accepts us.  It seems that Paul's anger he has accepted and channeled
it to a plea to all of us to refrain from passing judgement on those
afflicted with a disease and to reach out to others.  Give in?  Calling
his arguments foolish, belittling them to only quarrels, avoiding action
because of fear to give others a bad feeling, he's not forgiving?

Re-think it, Aaron.  Don't be quick to judge.  He has forgiven those with
AIDS, he has dealt with and taken responsibility for his feelings and made
appropriate choices for action on such feelings.  He has not given in to
his anger.",15,talk.politics.guns
"

[ ACT 5:40 - 41 ]

...
...

The basic problem with your argument is your total and complete reliance on
the biblical text.  Luke's account is highly suspect (I would refer you to
the hermeneia commentary on Acts).  Moreover Luke's account is written at
least 90 years after the fact.  In the meantime everyone he mentions has died
and attempts to find actual written sources behind the text have come up
with only the we section of the later portion of acts as firmly established.
Moreover, Pauls account of some of the events in Acts (as recorded in 
Galatians) fail to establish the acts accounts. 

What we need, therefore, is a reliable text, critically appreciated, which
documents the death of Christians for belief in the Resurrection.  I would
suggest you look at some greek and roman historians.  I think you will be
disapointed.",15,talk.politics.guns
"I would like to get your opinions on this: when exactly does an engaged
couple become ""married"" in God's eyes?  Some say that if the two have
publically announced their plans to marry, have made their vows to God, and
are unswervingly committed to one another (I realize this is a subjective
qualifier) they are married/joined in God's sight.

Suppose they are unable to get before the altar right at the current time
because of purely logistical reasons beyond their control.  What do you
think about this?

Post or e-mail me with general responses.  If you need clarification as to
what I am asking, please e-mail.

Thanks and God bless!",15,talk.politics.guns
"
It is funny how this one little quote from Genesis is treated
by certain anti-Christians as if Christians have been given a
firm command to destroy the earth. You could prove almost
anything by taking little quotes out of context from the Bible
- it's a big book, you know. I doubt you could find a single
case of a anti-ecological action taking place specifically
because teh perpetrator was motivated by a Christian belief.

As for the Nazis, they were motivated by German Nationalism,
not by Christianity. In fact they despised Christianity as a
weak pacifist religion, and were much more keen on pagan
glorification of strength and warfare. They killed the Jews
because they were not Germans, not because they were
""Christ-killers"" - they were just as keen on killing the other
non-German ethnic minority, the Romanies or Gypsies.",15,talk.politics.guns
"[referring to Mary]

I have quite a problem with the idea that Mary never committed a sin.
Was Mary fully human?  If it is possible for God to miraculously make 
a person free of original sin, and free of committing sin their whole
life, then what is the purpose of the Incarnation of Jesus?  Why can't
God just repeat the miracle done for Mary to make all the rest of us
sinless, without the need for repentance and salvation and all that?

I don't particularly object to the idea of the assumption, or the
perpetual virginity (both of which I regard as Catholic dogma about which
I will agree to disagree with my Catholic brothers and sisters in
Christ), and I even believe in the virgin birth of Jesus, but this
concept of Mary's sinlessness seems to me to be at odds with the
rest of Christian doctrine as I understand it.",15,talk.politics.guns
"The only info I have is my area is not having a large march.  They are leaving
it up to each congragation.  IMO this means organizers found it too difficult
to manage or no one feels the need to be involved.

I'm not casting stones, my involvement with the Lord does not include the March
this year.  Maybe He is giving a message by the lack of one??  JLS",15,talk.politics.guns
"


It is just as Christ said about his return:

""Some will say, 'He is in the desert.' or some will say, 'He is in the
wilderness.'  But do not believe them.  For as lightning flashes east to
west so shall the coming of the Son of Man be.""  
                                         { My paraphrase - I think the
verse is
                                           somewhere in John }

Jon

----------------
sig file broken....

please try later...",15,talk.politics.guns
"
If babies are not supposed to be baptised then why doesn't the Bible
ever say so.  It never comes right and says ""Only people that know
right from wrong or who are taught can be baptised.""
        What Christ did say was :

        ""I solemly assure you, NO ONE can enter God's kingdom without
         being born of water and Spirit ... Do not be surprised that I
         tell you you must ALL be begotten from above.""

Could this be because everyone is born with original sin?

",15,talk.politics.guns
"The  N A T I O N A L  D A Y
                                  o f
                            P  R  A  Y  E  R

                           6  M A Y  1 9 9 3

           IMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM;
           :                                                :
           :           JOIN AMERICA IN PRAYER TO:           :
           :                                                :
           :     * Acknowledge our dependence upon God;     :
           :                                                :
           :     * Give thanks for His many blessings;      :
           :                                                :
           :     * Ask God to guide our leaders and to      :
           :       bring healing, reconciliation and whole- :
           :       ness to our nation and all its people.   :
           :                                                :
           HMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM<

                      OUR FOUNDING FATHERS SAID...

     George Washington:  ""I now make it my earnest prayer that God...
         (A.D. 1783)     would be pleased to dispose us all to do
                         justice, to love mercy, and to demean
     ourselves with charity and humility, and a pacific temper of mind,
     which were characteristics of the Divine Author of our blessed
     Religion, and without an humble imitation of Whose example in
     these things, we can never hope to be a happy nation.""


     John Adams:  ""It must be felt that there is no national security
     (A.D. 1853)  but in the nation's humble, acknowledged dependence
                  upon God and His overruling providence.""


     Abraham Lincoln:   ""It is the duty of nations, as well as of men,
       (A.D. 1863)      to own their dependence upon the overruling
                        power of God, to confess their sins and
     transgressions...and to recognize the sublime truth, announced in
     the Holy Scriptures and proven by all history, that those nations
     only are blessed whose God is the Lord...""


     NOTE:  You can join with people in your area in observing the
            NATIONAL DAY Of PRAYER.  To learn who is affiliated with
            the Concerts Of Prayer group in your area, contact:",15,talk.politics.guns
"Just a quick reminder:  

	The way you are interpreting those passages is your opinion.  You make
	it sound as if your opinion is somehow an undisputable fact.

	Many would interpret the passages you cite very differently.

	(Many have--several of the great theologians you mentioned do that 
	very thing.  These were people who had much more expertise in the
	interpretation of scripture than you or me or probably anyone reading
	this newsgroup.  To say that all of them are wrong and you are right
	is, in my opinion, (notice those last three words) coming pretty darn
	close to the sin of pride.  

	In the future I would suggest you not be so absolutist in your 
	interpretations, especially when contradicting highly respected
	doctors of Christianity.",15,talk.politics.guns
"
 > Public revelation, which is the basis of Catholic doctrine, ended
 > with the death of St John, the last Apostle. Nothing new can be
 > added.

Every so often, the Pope declares that some departed Christian is
now in Heaven, and may be invoked in the public rites of the Church.
It is my understanding that Roman Catholics believe that such
declarations by the Pope are infallible. I see three possibilities:
     1) The Church has received a Public Revelation since the death
of (for example) Joan of Arc.
     2) The Church was given a list before the death of St John
which had Joan's name on it.
     3) There is no public revelation about Joan, and Roman
Catholics are free to doubt that she died in a state of grace, or
even that she is a historical character.",15,talk.politics.guns
"

So true.  I'm not sure of the basis of the belief, but it was a widely
held belief among the laity of the RC church and their support of it
lead to it being declared to be true.  Basically the teaching on infallibility
holds that the pope is infallible in matters of faith and doctrine, the
college of bishops is likewise infallible, and the laity is as well.
The pope gets most of the attention/criticism but the consensus of the
other bodies is equally infallible (according to RC teaching).",15,talk.politics.guns
"
The Catholic church has an entirely different view of Mary than do 
""most"" other Christian churches (those with parallel beliefs
notwithstanding).  Christ, by most accounts, is the only sinless
person to ever live.  I too, have trouble with a sinless Mary
concept just. 
As for the related issue of the ""original"" sin - only Adam and
Eve will answer for that one.  My children do not answer for my sins,
certainly I only answer for mine.",15,talk.politics.guns
"
Perhaps we have different definitions of absolute then.  To me,
an absolute is something that is constant across time, culture,
situations, etc.  True in every instance possible.  Do you agree
with this definition?  I think you do:


A simple example:

In the New Testament (sorry I don't have a Bible at work, and can't
provide a reference), women are instructed to be silent and cover
their heads in church.  Now, this is scripture.  By your definition, 
this is truth and therefore absolute.  

Do women in your church speak?  Do they cover their heads?  If all 
scripture is absolute truth, it seems to me that women speaking in and 
coming to church with bare heads should be intolerable to evangelicals.  
Yet, clearly, women do speak in evangelical churches and come with bare 
heads.  (At least this was the case in the evangelical churches I grew 
up in.)

Evangelicals are clearly not taking this particular part of scripture 
to be absolute truth.  (And there are plenty of other examples.)
Can you reconcile this?


I don't claim that there are *no* absolutes.  I think there are very
few, though, and determining absolutes is difficult.



But you are claiming that all of Scripture is absolute.  How can you
determine absolutes derived from Scripture when you can't agree how
to interpret the Scripture?  

It's very difficult to see how you can claim something which is based 
on your own *interpretation* is absolute.  Do you deny that your own
background, education, prejudices, etc. come into play when you read the 
Bible, and determine how to interpret a passsage?  Do you deny that 
you in fact interpret?",15,talk.politics.guns
"stuff deleted ...

 
Your logic is falty.  If Christianity is a DRUG, and once we die we
die, then why would you be reluctant to embrase this drug so that
while you are alive you enjoy yourself.

I also question your overall motives for posting this article.  Why
would you waste your presious fews seconds on this earth posting your
opinon to a group that will generally reject it.

If you die, never having acepting Christ as your savior, I hope you
have a fantastic life that it is all you evver dreamed because it is
al of heaven you will ever know.",15,talk.politics.guns
"
I finished reading a very good book, ""The Will of God"", Weatherhead.
This was very helpful to me in applying thought to the subject of the
will of God.

Weatherhead broke the will of God into three distinct parts;
intentional will, circumstancial will, and ultimate will.  He
(Weatherhead) also refuted the last statement (above) by Michael
Parkin above quite nicely.

Summarizing; _despite_ the failures of humankind, God's ultimate will
is never to be defeated.  God's intentions may be interfered with,
even temporarily defeated by the will of humankind, brought down by
circumstance.  His ultimate will (the reconcilication of all
humankind) will never be stopped.

Time after time, Weatherhead used the Cross as the best description of
this process at work.  His points, paraphrased, were 1) God's
intentional will was for Jesus, the Christ, to live out a full life
and perform the work of the Living God.  2) The failures, sins, and
deviousness of humankind frustrated God's intent for His Son.  3)
Despite the circumstance, God's ultimate will was revealed in the
Cross, as Jesus willingly (""not my will, Lord, but yours"") died for
the redemption of all humankind.  The Cross was utterly triumphant,
overcoming even the most cruel of circumstances.


It was not the intentional will of God.  It was the circumstancial
will, thus enabling the victory of the ultimate will.



Right, intentional will.

(Just like the Jewish people

We know neither the time nor the place.  He will return as a thief in the night.

Peace.

Rob
",15,talk.politics.guns
"



Actually the book is called ""Seventh Day Adventists believe...""  And there
are 27 basica beliefs.  I believe it is printed by the Reveiew and
Herald Publishing Association.

--

""Competition is the law of the jungle.
 Cooperation is the law of civilization."" -- Eldridge Cleaver",15,talk.politics.guns
"For the Lord Himself will descend from Heaven with a shout, with the voice
of an archangel, and with the trumpet of God. And the dead in Christ will
rise first. Then we who are alive and remain will be caught up together
to meet the Lord in the air. And thus we shall always be with the Lord.",15,talk.politics.guns
"continuing part #4 (I think); used by permission,

THE SOURCE AND NT MEANING
OF ARSENOKOITAI, WITH IMPLICATIONS
FOR CHRISTIAN ETHICS AND MINISTRY

                                      James B. DeYoung

W. Petersen

     More recently Wright's understanding has itself been questioned from a
different direction.  In a brief 1986 study William Petersen found linguistic
confusion in using the English word ""homosexuals"" as the meaning of
arsenokoitai.[22]   He faulted Wright and English Bible translaions for
rendering it by ""homosexuals"" in I Cor 6:9 and I Tim 1:10.

     In a sense Petersen has coalesced Bailey, Boswell, and Scroggs into a
single assertion that reiterates, in effect, the position of Bailey.  He finds
""homosexuals"" unacceptable as a translation because it is anachronistic.  ""A
major disjunction"" exists between contemporary thought and terminology and the
thought and terminolgy in Paul's time (187-88).

      What is this ""disjunction""?  He bases it on historical and linguistic
facts.  Accordingly, ancient Greek and Roman society treated male sexuality as
polyvalent and characterized a person sexually only by his sexual acts. 
Virtually all forms of behavior, except transvestism, were acceptable. 
Christianity simply added the categories of ""natural"" and ""unnatural"" in
describing these actions.  Ancient society know nothing of the categories of
""homosexuals"" and ""heterosexuals,"" and assumed that, in the words of Dover
quoted approvingly by Petersen, ""everyone responds at different times to both
homosexual and to heterosexual stimuli. . ."" (188). [23]

      In contrast to this, modern usage virtually limits the term ""homosexual""
to desire and propensity.  K.M. Benkert, who in 1869 coined the German term
equivalent to ""homosexual,"" used it as referring to orientation, impluse or
affectional preference and having ""nothing to do with sexual acts"" (189).

     Petersen then proceeds to cite the ""Supplement to the Oxford English
Dictionary,""  which defines ""homosexual"" only as a propensity or desire with no
mention of acts.  Petersen's point is that by using ""homosexuals"" for
arsenokoitai, one wrongfully reads a modern concept back into early history
""where no equivalent concept existed"" (189).  Consequently the translation is
inaccurate because it ""includes celibate homophiles,. . . . incorrectly exludes
heterosexuals who engage in homosexual acts . . . [and]incorrectly includes
female homosexuals"" (19=89).  Prior to 1869 there was no ""cognitive structure,
either inour society or in antiquity, within which the modern bifurcation of
humanity into 'homosexuals' and 'hetersosexuals' made sence"" (189).

     The foregoing clarifies why Petersen feels that the translatio
""homosexual"" is mistaken.  Yet is it possible that Petersen is the one
mistaken, on both historical and linguistic or philological grounds?  The next
phases of this paper will critically examine Petersen's position.

                        THE JUSTIFICATION FOR TRANSLATING
                          ARSENOKOITAI BY ""HOMOSEXUALS""

Historical Grounds

     A refutation of the foregoing opposition to the traslation of arsenokoitai
by ""homosexuals"" begins with the historical and cultural evidence.  Since
virtually everyone acknowledges that the word does not appear before Paul's
usage, no historical settings earlier than his are available.  Yet much writing
reveals that ancient understanding of homosexuality prior to and contemporary
with Paul.  The goal is to discover wheither the ancient s conceived of
homosexuality, particularly homosexual orientation, in a way similar to
present-day concepts.  

     Peterson, Bailey, Boswell, and Scroggs claim that the homosexual
condition, desire, propensity, or inversion -whatever it is called- cannot be
part of the definition of the term.  They assert this either because the term
is limited to acts of particular kind (Boswell, active male prostitutes; 
Scroggs, pederasty) or because the homosexual condition was unknown in ancient
times (Bailey; Petersen).  The following discussion will show why neither of
these positions is legitimate.  Attention will be devoted to the latter postion
first with the former one being addressed below under ""Linguistic Grounds.""

     In regard to the latter position, one may rightfully ask, did not the
homosexual condition exist before 1869?  Is it only a modern phenomenon? Yet if
it is universal, as alleged today, it must have existed always including
ancient times, even though there is lack of sophistication in discussing it. 
Indeed, evidence show that the ancients, pre-Christian and Christian, not only
knew about the total spectrum of sexual behavior, including all forms of
same-sex activity (transvestism included), but also knoew about same-sex
orientation or condition.  Petersen admits (190 n. 10) that Plato in
""Symposium"" (189d-192d) may be a ""sole possible exception"" to ancient
ingnorance of this condition.  He discounts this, however, believing that even
here ""acts appear to be the deciding factor.""  However, this is a very
significant exception, hardly worthy of being called ""an exception,"" because of
the following additional evidence for a homosexual condition.

     THe ""Symposium"" of Plato gives some of the strongest evidence for
knowledge about the homosexual condition. [24]   Plato posits a third sex
comprised of a maile-female (androgynon (""man-woman""). Hence ""original nature""
palai physis, consisted of three kinds of human beings.  Zeus sliced these
human beings in half, to weaken them so that they would not be a threat to the
gods.  Consequently each person seeks his or her other half, either one of the
opposite sex or one of the same sex.  Plato then quotes Aristophances:

    Each of us, then, is but a tally of a man, since every one shows like
    a flatfish the traces of having been sliced in two;  and each is ever
    searching for the tally that will fit him.  All the men who are sections
    of that composite sex that at first was called man-woman are 
    woman-courters;  our adulterers are mostly descended from that sex,
    whence likewise are derived our mancourting women and adulteresses.
    All the women who are sections of the woman have no great fancy for men:
    they are incllined rather to women, and of this stock are the she-minions.
    Men who are sections of the male pursue the masculine, and so long as 
    their boyhood lasts they show themselves to be sliced of the male by
    making griends with men and delighting to lie with them and to be
    clasped in men's embrasces;  these are the finest boys and striplings,
    for they have the most manly nature.  Some say they are shameless
    creatures, but falsely:  for their behavior is due not to shamelessness
    but to daring, manliness, and virility, since they are quick to welcome
    their like.  Sure evidence of this is the fact that on reaching maturity
    these alone prove in a public career to be men.  So when they come
    to man's estate they are boy-lovers, and have no natural interest in
    wiving and getting children but only do these things under stress of
    custom;  they are quite contented to live together unwedded all their days.
    A man of this sort is at any rate born to be a lover of boys or the 
    willing mate of a man, eagerly greeting his own kind.  Well, when
    one of them -whether he be a boy-lover or a lover of any other sort- 
    happens on his own particular half, the two of them are wondrously 
    thrilled with affection and intimacy and love, and are hardly to be 
    induced to leave each other's side for a single moment.  These are
    they who continue together throughout life, though they could not
    even say what they would have of one another (191d-192c) [25]

Should these two persons be offered the opportunity to be fused together for as
long as they live, or even in Hades, Aristophanes says that each ""would
unreservedly deem that he had been offered just what he was yearning for all
the time:  (192e).

     Several observations about this text are in order.  Lesbianism is
contemplated, as will as male homosexuality (191e).  ""Natural interest"" (ton
noun physei), (192b) refelects modern concepts of propensity or inclination. 
The words, ""born to be a lover of boys or the willing mate of a man: 
(paiderastes te kai philerastes gignetai), (192b) reflect the modern claims ""to
be born this,"" i.e., as homosexual.  The idea of mutuallity (""the two of them
are wondrously thrilled with affection and intimacy and love,"" 192b) is
present.  Aristophanes even speaks of ""mutual love ingrained in mankind
reassembling our early estate"" (ho eros emphytos allelon tois anthropois kai
tes archaias physeos synagogeus, 191d). The concept of permanency (""These are
they who continue together throughout life,"" 102c) is also present.  Further
mention of and/or allusion to permanecy, mutality, ""gay pride,"" pederasty,
homophobia, motive, desire, passion, and the nature of love and its works is
recognizable.

    Clearly the ancients thought of love (homosexual or other) apart from
actions.  THe speakers in the Symposium argue that motive in homosexuality is
crucial;  money, office, influence, etc. . . bring reproach (182e-183a, 184b). 
They mention the need to love the soul not the body (183e).  There are tow
kinds of love in the body (186b) and each has its ""desire"" and ""passion""
(186b-d).  The speakers discuss the principles or ""matters"" of love (187c), the
desires of love (192c) and being ""males by nature"" (193c).  Noteworthy is the
speech of Socrates who devotes much attention to explaining how desire is
related to love and its objects (200a-201c).  Desire is felt for ""what is not
provided or present; for something they have not or are not or lack.""  This is
the object of desire and love.  Socrates clearly distinguishes between ""what
sort of being is love"" and the ""works"" of love (201e).  This ancient
philosopher could think of both realms -seaual acts as well as disposition of
being or nature.  His wors have significance for more than pederasty. [26]

     In summary, virtually every element in the modern discussion of love and
homosexuality is anticipated in the Symposium of Plato.  Petersen is in error
when he claims that the ancients could only think of homosexual acts, not
inclination or orientation.  Widespread evidence to the contray supports the
latter. [27]

     Biblical support for homosexuality inclination in the contexts where
homosexual acts are discribed adds to the case for the ancient distinction.  In
Rom 1:21-28 such phrases as ""reasoning,"" ""heart,"" ""becoming foolish,"" ""desires
of the heart."" and ""reprobate mind"" prove Paul's concern for disposition and
inclination along with the ""doing"" or ""working"" of evil (also see vv. 29-32). 
Even the catologues of vices are introdiced (I Tim 1:8-10) or concluded (I Cor
6:9-11) by words describing what people ""are"" or ""were,"" not what they ""do."" 
Habits betray what people are within, as also the Lord Jesus taught (cf. Matt.
23:28).  The inner condition is as important as the outer act; one gives rise
to the other (cf. Mt 5:27).

     Petersen errs regarding other particulars too.  Transvestism apparently
was accepted by the ancients.   It was practiced among Canaaniteds, Syrian,
people of Asia Minor, as well as Greeks, according to S.R. Driver. [28]  Only a
few moralist and Jewish writers are on record as condemning it.  For example,
Seneca (Moral Epistles 47.7-8) condemns homosexual exploitation that forces an
adult slave to dress, be beardless, and behave as a woman.  Philo also goes to
some length to describe the homosexuals of his day and their dressing as women
(The Special Laws III, 37-41;  see also his On the Virtues, 20-21, where he
justifies prohibition of cross-dressing).  Even the OT forbade the interchange
of clothing between the sexes  (Deut 22:5).

     Petersen is also wrong in attributing to Christianity the creating of the
""new labels"" of ""natural"" and ""unnatural"" for sexual behavior.  These did not
begin with Paul (Rom 1:26-27) but go as far back as ancient Greece and even
non-Christian contemporaries used them.  Plato, the TEST.NAPH., Philo, Josephu,
Plutarch, and others used these words or related concepts. [29]

Linguistic Grounds",15,talk.politics.guns
"

Which means he has absolutely no idea about what the Assumption is.

However greatly we extoll Mary, it is quite obvious that she is in no
way God or even part of God or equal to God.  The Assumption of our
Blessed Mother, meant that because of her close identification with the
redemptive work of Christ, she was Assumed (note that she did not
ASCEND) body and soul into Heaven, and is thus one of the few, along
with Elijah, Enoch, Moses (maybe????) who are already perfected in
Heaven.  Obviously, the Virgin Mary is far superior in glorification to
any of the previously mentioned personages.

Jung should stick to Psychology rather than getting into Theology.",15,talk.politics.guns
